year,imd,sex,cause,<1   ,1-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+  ,All Ages
2010,10,Female,09 All other causes,16,10,1,5,10,8,6,5,18,30,34,57,70,92,136,214,358,732,1125,1690,4617
2010,10,Female,10 Neonatal,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2011,1,Male,01 Neoplasms,1,9,7,7,12,17,17,22,42,96,172,282,493,788,1015,1216,1106,1007,715,302,7326
2011,1,Male,02 Diseases of the respiratory system,15,5,3,2,1,2,7,18,20,41,49,98,157,271,366,529,578,643,564,419,3788
2011,1,Male,03 Diabetes,0,0,0,0,0,1,2,3,3,6,11,12,15,14,18,24,30,47,37,29,252
2011,1,Male,04 Ischaemic heart disease,0,0,0,1,1,2,1,8,30,69,145,208,296,394,464,550,627,581,452,227,4056
2011,1,Male,05 Stroke (cerebrovascular),0,0,0,0,2,0,3,7,13,18,27,42,51,74,106,173,169,248,207,129,1269
2011,1,Male,06 Other circulatory,1,0,1,1,4,9,10,24,26,45,43,61,93,121,144,188,247,268,208,138,1632
2011,1,Male,07 Intentional injuries,0,0,0,2,10,42,43,47,47,56,61,28,22,22,9,10,4,4,0,2,409
2011,1,Male,08 Unintentional injuries,2,7,5,4,19,33,38,37,45,50,50,38,41,34,36,49,52,70,63,35,708
2011,1,Male,09 All other causes,103,41,9,10,34,59,93,110,174,299,330,329,277,367,338,376,534,623,629,468,5203
2011,1,Male,10 Neonatal,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227
2011,1,Female,01 Neoplasms,1,1,3,0,5,11,17,23,38,108,183,282,386,604,701,850,920,972,754,467,6326
2011,1,Female,02 Diseases of the respiratory system,3,4,0,3,2,3,5,11,12,25,37,56,103,164,244,393,534,730,756,829,3914
2011,1,Female,03 Diabetes,0,0,0,0,0,0,0,2,2,10,6,6,9,13,17,31,32,58,53,50,289
2011,1,Female,04 Ischaemic heart disease,0,0,0,0,0,2,4,1,3,13,30,63,73,126,189,264,414,528,546,466,2722
2011,1,Female,05 Stroke (cerebrovascular),1,0,1,0,0,2,2,4,13,13,23,31,34,60,71,127,225,357,389,405,1758
2011,1,Female,06 Other circulatory,3,2,0,1,1,1,7,14,7,16,29,29,38,73,84,160,262,338,383,413,1861
2011,1,Female,07 Intentional injuries,1,1,0,0,5,12,9,11,10,10,16,10,4,3,4,1,3,0,1,1,102
2011,1,Female,08 Unintentional injuries,3,7,3,0,8,7,8,10,16,12,27,19,16,18,24,24,53,77,89,111,532
2011,1,Female,09 All other causes,75,25,9,3,11,30,52,80,79,133,138,171,169,200,220,342,568,937,1296,1806,6344
2011,1,Female,10 Neonatal,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
2011,2,Male,01 Neoplasms,0,4,9,4,9,11,17,30,33,64,143,266,419,677,823,1063,1107,951,695,312,6637
2011,2,Male,02 Diseases of the respiratory system,9,8,1,2,2,2,10,9,10,22,28,51,90,188,259,370,559,658,608,457,3343
2011,2,Male,03 Diabetes,0,0,0,0,0,2,3,2,5,9,10,4,5,14,19,26,33,38,43,27,240
2011,2,Male,04 Ischaemic heart disease,0,0,0,0,0,0,5,11,31,55,93,169,229,315,394,478,558,570,508,238,3654
2011,2,Male,05 Stroke (cerebrovascular),0,0,0,0,1,1,2,0,7,23,23,28,67,66,112,150,217,261,261,163,1382
2011,2,Male,06 Other circulatory,2,4,2,1,4,6,11,23,15,29,40,62,63,112,132,199,227,257,253,177,1619
2011,2,Male,07 Intentional injuries,1,0,0,2,7,30,32,27,38,49,41,39,26,19,13,9,9,5,4,1,352
2011,2,Male,08 Unintentional injuries,3,2,6,4,14,31,25,27,32,41,33,28,26,34,32,32,42,48,59,58,577
2011,2,Male,09 All other causes,72,16,12,5,13,48,58,83,117,195,219,225,231,296,266,347,486,651,710,535,4585
2011,2,Male,10 Neonatal,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203
2011,2,Female,01 Neoplasms,2,8,4,3,2,9,19,33,40,101,171,255,342,571,629,770,921,957,800,522,6159
2011,2,Female,02 Diseases of the respiratory system,8,0,0,1,1,7,9,9,12,15,33,48,62,147,187,349,445,657,918,974,3882
2011,2,Female,03 Diabetes,0,0,0,0,0,4,2,3,0,2,5,3,15,9,17,26,41,50,69,57,303
2011,2,Female,04 Ischaemic heart disease,0,0,0,0,0,0,1,1,6,18,22,47,64,89,126,244,326,532,556,577,2609
2011,2,Female,05 Stroke (cerebrovascular),0,0,2,0,0,1,3,0,9,16,22,30,17,44,62,101,238,399,437,485,1866
2011,2,Female,06 Other circulatory,2,1,0,0,3,3,11,9,13,18,29,31,32,66,62,145,241,372,491,500,2029
2011,2,Female,07 Intentional injuries,0,0,2,0,2,10,10,12,14,12,11,9,6,2,2,3,3,4,2,0,104
2011,2,Female,08 Unintentional injuries,0,4,2,1,6,10,4,11,9,13,16,22,9,9,11,32,34,54,97,107,451
2011,2,Female,09 All other causes,52,21,6,8,18,16,31,51,75,90,132,111,152,209,212,321,550,942,1396,1946,6339
2011,2,Female,10 Neonatal,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
2011,3,Male,01 Neoplasms,0,1,7,1,3,8,14,21,28,59,143,239,430,654,794,1007,1074,1126,801,358,6768
2011,3,Male,02 Diseases of the respiratory system,9,5,2,2,1,2,2,4,14,19,33,51,65,177,234,383,474,617,622,458,3174
2011,3,Male,03 Diabetes,0,0,0,0,0,1,2,0,1,8,7,7,12,20,19,20,34,45,34,27,237
2011,3,Male,04 Ischaemic heart disease,0,0,0,0,0,1,6,5,23,57,92,136,197,331,361,429,536,645,543,313,3675
2011,3,Male,05 Stroke (cerebrovascular),1,0,0,0,1,1,0,6,4,7,22,31,40,55,76,127,216,287,265,180,1319
2011,3,Male,06 Other circulatory,4,0,0,1,2,7,11,7,11,26,44,45,68,104,102,188,249,262,287,182,1600
2011,3,Male,07 Intentional injuries,0,0,0,0,7,29,21,32,46,55,46,20,17,18,9,8,8,5,3,3,327
2011,3,Male,08 Unintentional injuries,2,2,3,1,20,24,33,30,27,32,29,33,28,29,23,16,40,65,60,42,539
2011,3,Male,09 All other causes,66,15,4,7,19,35,46,69,107,156,190,199,214,262,264,353,457,696,685,525,4369
2011,3,Male,10 Neonatal,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
2011,3,Female,01 Neoplasms,1,3,1,1,3,11,22,28,37,97,154,245,327,525,716,760,892,932,879,626,6260
2011,3,Female,02 Diseases of the respiratory system,5,1,3,1,4,3,3,3,10,12,19,36,65,118,174,290,418,689,725,1006,3585
2011,3,Female,03 Diabetes,0,0,0,1,0,4,0,1,2,4,2,3,6,10,8,21,29,51,63,67,272
2011,3,Female,04 Ischaemic heart disease,0,0,0,0,0,0,1,1,0,9,17,22,54,97,117,211,347,509,622,580,2587
2011,3,Female,05 Stroke (cerebrovascular),0,0,0,0,1,0,1,4,4,6,17,25,19,45,65,116,192,363,465,593,1916
2011,3,Female,06 Other circulatory,2,3,0,0,4,3,3,8,5,18,25,27,34,58,70,135,243,370,481,546,2035
2011,3,Female,07 Intentional injuries,0,0,0,1,2,3,8,4,10,9,9,10,8,2,4,4,1,0,2,0,77
2011,3,Female,08 Unintentional injuries,0,1,0,1,7,8,6,6,9,11,19,13,14,20,9,19,35,76,99,118,471
2011,3,Female,09 All other causes,36,13,3,7,13,28,17,39,54,73,99,113,135,163,226,282,500,980,1357,2053,6191
2011,3,Female,10 Neonatal,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
2011,4,Male,01 Neoplasms,2,1,5,2,6,15,11,14,37,63,118,244,360,681,837,1041,1149,1212,843,407,7048
2011,4,Male,02 Diseases of the respiratory system,5,3,0,0,0,3,3,5,13,11,24,51,77,145,221,304,449,667,658,517,3156
2011,4,Male,03 Diabetes,0,0,0,0,0,0,0,3,3,3,3,3,11,11,22,28,32,45,33,26,223
2011,4,Male,04 Ischaemic heart disease,0,1,0,0,0,0,1,6,16,40,72,138,203,275,319,442,546,620,573,346,3598
2011,4,Male,05 Stroke (cerebrovascular),0,1,0,0,0,1,3,3,4,11,20,28,33,57,74,132,219,273,279,186,1324
2011,4,Male,06 Other circulatory,4,1,0,4,2,5,8,8,14,16,27,45,69,102,127,191,254,337,276,214,1704
2011,4,Male,07 Intentional injuries,1,0,0,1,6,19,24,33,22,39,43,33,27,21,9,10,3,8,1,1,301
2011,4,Male,08 Unintentional injuries,0,3,3,1,17,26,21,30,28,33,41,32,27,30,37,29,43,70,53,66,590
2011,4,Male,09 All other causes,51,11,5,4,18,43,44,55,87,122,161,153,172,221,236,332,475,693,737,668,4288
2011,4,Male,10 Neonatal,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
2011,4,Female,01 Neoplasms,3,1,1,3,4,8,15,34,53,99,156,256,359,580,655,767,943,1000,948,611,6496
2011,4,Female,02 Diseases of the respiratory system,3,3,1,1,0,1,4,1,2,17,17,31,54,115,173,252,388,579,751,1031,3424
2011,4,Female,03 Diabetes,0,0,0,0,0,2,0,0,2,2,4,4,2,12,10,17,36,42,46,77,256
2011,4,Female,04 Ischaemic heart disease,0,0,0,0,0,0,0,2,2,7,19,22,37,74,138,208,330,483,594,639,2555
2011,4,Female,05 Stroke (cerebrovascular),0,0,0,0,1,0,0,1,2,12,11,18,27,32,71,117,198,367,501,588,1946
2011,4,Female,06 Other circulatory,0,1,1,0,0,2,2,4,4,9,19,21,30,63,73,121,229,357,525,611,2072
2011,4,Female,07 Intentional injuries,0,0,1,2,3,7,4,4,4,16,11,14,7,7,4,6,3,0,0,0,93
2011,4,Female,08 Unintentional injuries,3,0,1,0,7,7,6,4,7,12,6,8,11,14,21,18,34,82,93,119,453
2011,4,Female,09 All other causes,41,18,0,7,9,14,21,36,47,70,90,118,125,172,179,300,565,965,1416,2112,6305
2011,4,Female,10 Neonatal,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
2011,5,Male,01 Neoplasms,0,3,5,6,8,12,11,16,23,58,105,210,385,637,877,1077,1255,1221,974,470,7353
2011,5,Male,02 Diseases of the respiratory system,3,2,3,0,1,1,5,3,8,5,25,29,53,118,187,289,400,631,661,596,3020
2011,5,Male,03 Diabetes,0,0,0,0,0,0,1,1,2,6,3,5,7,12,11,19,41,48,40,33,229
2011,5,Male,04 Ischaemic heart disease,0,0,0,0,0,1,3,8,17,35,55,100,173,261,296,423,549,671,585,389,3566
2011,5,Male,05 Stroke (cerebrovascular),0,0,0,1,0,1,2,2,5,9,17,21,26,55,66,130,205,292,304,244,1380
2011,5,Male,06 Other circulatory,2,0,0,4,3,3,4,6,16,20,26,45,44,102,129,159,251,339,319,251,1723
2011,5,Male,07 Intentional injuries,0,0,0,1,5,20,16,14,19,43,31,23,25,17,11,5,9,7,3,2,251
2011,5,Male,08 Unintentional injuries,0,4,1,3,7,19,19,19,22,29,32,28,22,31,31,35,44,68,70,62,546
2011,5,Male,09 All other causes,37,13,9,1,11,26,37,44,65,95,121,162,178,232,254,303,513,756,823,746,4426
2011,5,Male,10 Neonatal,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
2011,5,Female,01 Neoplasms,0,2,4,4,5,10,12,24,49,79,139,235,315,536,689,859,917,1069,916,726,6590
2011,5,Female,02 Diseases of the respiratory system,2,6,2,1,2,0,4,1,4,6,16,32,48,112,135,221,354,599,828,1057,3430
2011,5,Female,03 Diabetes,0,0,0,0,0,1,1,1,0,4,2,0,8,4,7,22,30,53,58,64,255
2011,5,Female,04 Ischaemic heart disease,0,0,0,0,0,1,0,0,5,7,11,17,43,80,118,175,320,499,632,697,2605
2011,5,Female,05 Stroke (cerebrovascular),0,0,1,0,0,3,0,2,4,5,17,14,28,34,54,125,204,403,548,666,2108
2011,5,Female,06 Other circulatory,0,0,1,0,0,5,1,3,7,8,18,18,21,36,74,150,215,401,520,705,2183
2011,5,Female,07 Intentional injuries,0,0,0,0,0,5,6,7,5,6,9,8,7,2,5,4,2,2,3,3,74
2011,5,Female,08 Unintentional injuries,0,1,0,5,4,2,3,2,6,8,12,7,13,13,16,15,42,66,103,148,466
2011,5,Female,09 All other causes,23,12,1,9,9,10,11,24,39,54,67,90,117,180,224,305,582,988,1551,2434,6730
2011,5,Female,10 Neonatal,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
2011,6,Male,01 Neoplasms,1,4,4,5,2,6,10,19,28,62,104,176,354,680,936,1028,1248,1261,937,534,7399
2011,6,Male,02 Diseases of the respiratory system,1,3,2,0,2,2,4,3,3,6,8,25,51,119,143,296,421,668,678,640,3075
2011,6,Male,03 Diabetes,0,0,0,0,0,0,1,0,2,4,4,4,7,11,14,20,36,50,37,45,235
2011,6,Male,04 Ischaemic heart disease,0,0,0,0,0,0,1,5,11,27,54,93,143,241,286,440,529,628,647,405,3510
2011,6,Male,05 Stroke (cerebrovascular),0,0,0,0,0,2,0,3,6,10,14,23,32,40,75,141,177,352,330,284,1489
2011,6,Male,06 Other circulatory,0,1,0,0,5,2,6,3,10,23,27,30,48,92,126,164,224,317,350,253,1681
2011,6,Male,07 Intentional injuries,0,1,0,0,9,12,17,19,30,31,24,34,19,19,11,14,13,3,3,2,261
2011,6,Male,08 Unintentional injuries,1,2,2,3,20,20,14,21,27,20,29,22,24,22,25,44,43,57,72,60,528
2011,6,Male,09 All other causes,28,23,2,3,13,15,34,47,56,83,88,122,148,185,231,321,521,770,833,753,4276
2011,6,Male,10 Neonatal,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
2011,6,Female,01 Neoplasms,0,1,2,4,5,13,11,20,40,87,155,221,367,592,691,776,987,1072,953,681,6678
2011,6,Female,02 Diseases of the respiratory system,3,3,0,2,0,1,1,6,5,5,13,20,46,82,126,206,341,573,786,1156,3375
2011,6,Female,03 Diabetes,0,0,0,0,2,0,0,0,0,0,1,3,3,5,5,18,31,39,54,62,223
2011,6,Female,04 Ischaemic heart disease,0,0,0,0,0,0,1,0,8,11,11,17,30,63,91,159,319,549,632,773,2664
2011,6,Female,05 Stroke (cerebrovascular),0,0,0,0,0,0,0,1,1,8,9,20,23,31,72,88,223,407,585,793,2261
2011,6,Female,06 Other circulatory,0,1,0,0,2,0,2,1,2,12,15,20,27,36,73,108,236,379,563,745,2222
2011,6,Female,07 Intentional injuries,0,2,0,0,5,4,6,6,8,7,7,10,12,4,7,1,5,0,2,0,86
2011,6,Female,08 Unintentional injuries,0,1,1,2,4,6,5,8,7,9,11,7,4,13,21,30,37,72,90,153,481
2011,6,Female,09 All other causes,32,8,7,4,7,9,17,22,29,55,64,64,124,156,191,306,477,1046,1600,2651,6869
2011,6,Female,10 Neonatal,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2011,7,Male,01 Neoplasms,0,4,3,4,3,8,13,15,32,52,97,202,353,644,879,1029,1240,1299,992,469,7338
2011,7,Male,02 Diseases of the respiratory system,0,0,1,1,1,0,2,1,2,8,20,40,46,74,142,302,393,615,647,627,2922
2011,7,Male,03 Diabetes,0,0,0,0,1,0,1,1,2,3,5,5,6,10,9,23,39,25,39,33,202
2011,7,Male,04 Ischaemic heart disease,2,0,0,0,0,1,0,4,14,28,69,102,110,263,332,372,534,628,644,429,3532
2011,7,Male,05 Stroke (cerebrovascular),0,1,0,0,2,0,0,3,4,6,18,19,24,42,77,114,192,300,333,247,1382
2011,7,Male,06 Other circulatory,3,0,1,1,1,1,4,2,9,20,22,27,54,88,124,154,254,320,319,246,1650
2011,7,Male,07 Intentional injuries,0,2,1,2,6,16,20,20,28,30,31,32,18,24,17,12,7,8,5,5,284
2011,7,Male,08 Unintentional injuries,1,3,1,2,16,20,20,15,15,15,26,21,11,32,30,32,45,60,76,61,502
2011,7,Male,09 All other causes,25,9,3,6,13,19,27,34,54,68,92,118,118,204,197,313,458,729,842,808,4137
2011,7,Male,10 Neonatal,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
2011,7,Female,01 Neoplasms,0,6,2,3,4,3,11,11,34,64,145,220,328,574,702,798,950,1079,944,704,6582
2011,7,Female,02 Diseases of the respiratory system,0,1,1,0,1,2,1,1,4,9,12,14,24,62,102,180,314,509,788,1120,3145
2011,7,Female,03 Diabetes,0,0,0,0,0,0,0,0,1,0,5,1,1,4,8,12,18,53,56,72,231
2011,7,Female,04 Ischaemic heart disease,0,0,0,0,0,1,0,1,0,7,12,13,32,64,100,167,263,470,664,730,2524
2011,7,Female,05 Stroke (cerebrovascular),0,0,0,0,0,1,1,2,2,5,9,13,28,29,57,99,254,406,597,778,2281
2011,7,Female,06 Other circulatory,0,0,0,0,0,1,1,3,5,8,14,10,24,45,67,110,188,380,556,703,2115
2011,7,Female,07 Intentional injuries,1,0,0,1,3,7,6,6,6,6,10,7,10,8,5,3,1,2,3,1,86
2011,7,Female,08 Unintentional injuries,1,0,0,0,7,4,4,4,7,7,8,5,9,16,12,19,28,76,106,135,448
2011,7,Female,09 All other causes,8,10,3,6,10,11,20,12,29,48,47,73,99,137,178,319,496,1056,1535,2597,6694
2011,7,Female,10 Neonatal,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2011,8,Male,01 Neoplasms,0,1,4,9,6,3,7,17,31,51,99,166,307,588,849,1070,1266,1243,888,455,7060
2011,8,Male,02 Diseases of the respiratory system,2,0,1,1,2,0,1,2,9,9,9,13,47,82,131,242,357,577,624,585,2694
2011,8,Male,03 Diabetes,0,0,0,0,1,1,0,1,0,4,4,2,7,9,14,16,30,34,36,36,195
2011,8,Male,04 Ischaemic heart disease,0,0,0,0,0,0,0,3,9,26,37,67,115,221,290,391,489,621,604,417,3290
2011,8,Male,05 Stroke (cerebrovascular),0,0,0,0,0,0,0,0,2,3,12,19,28,50,57,111,204,289,332,258,1365
2011,8,Male,06 Other circulatory,4,1,0,0,1,3,0,4,4,21,22,20,40,62,108,174,243,319,352,270,1648
2011,8,Male,07 Intentional injuries,0,0,0,0,8,16,16,11,23,31,32,35,24,13,9,13,15,7,2,1,256
2011,8,Male,08 Unintentional injuries,0,3,1,1,17,27,15,19,17,15,22,20,19,26,36,30,45,63,69,60,505
2011,8,Male,09 All other causes,18,8,2,3,13,8,21,24,29,70,88,103,117,172,205,270,484,731,808,775,3949
2011,8,Male,10 Neonatal,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2011,8,Female,01 Neoplasms,2,2,4,2,4,4,13,25,35,90,142,204,318,586,722,787,869,1056,943,682,6490
2011,8,Female,02 Diseases of the respiratory system,0,3,3,0,0,2,4,0,2,12,8,14,32,74,108,164,316,558,761,1088,3149
2011,8,Female,03 Diabetes,0,0,0,1,0,1,1,0,2,1,0,1,0,10,8,14,21,51,43,54,208
2011,8,Female,04 Ischaemic heart disease,0,0,0,0,0,0,0,1,0,1,5,14,26,53,79,129,282,477,584,720,2371
2011,8,Female,05 Stroke (cerebrovascular),0,1,1,0,0,0,0,2,3,3,7,23,22,29,58,106,212,370,611,718,2166
2011,8,Female,06 Other circulatory,2,1,0,0,0,4,1,5,4,5,8,15,16,45,65,106,218,345,497,737,2074
2011,8,Female,07 Intentional injuries,0,0,0,0,3,2,5,4,8,8,4,7,5,17,3,2,4,5,4,0,81
2011,8,Female,08 Unintentional injuries,0,2,1,3,1,5,1,3,6,3,6,5,14,12,17,15,27,59,103,138,421
2011,8,Female,09 All other causes,18,11,1,1,10,10,12,17,29,38,46,74,71,141,165,240,512,971,1421,2511,6299
2011,8,Female,10 Neonatal,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2011,9,Male,01 Neoplasms,0,2,6,3,7,4,14,11,25,41,101,153,317,591,843,1012,1209,1304,887,502,7032
2011,9,Male,02 Diseases of the respiratory system,2,2,1,0,0,0,2,1,4,12,9,17,34,82,113,207,308,533,628,544,2499
2011,9,Male,03 Diabetes,0,0,0,0,0,0,0,0,0,2,3,4,5,10,7,15,19,42,37,36,180
2011,9,Male,04 Ischaemic heart disease,0,0,0,0,0,1,2,5,12,12,42,80,102,204,226,384,471,679,598,377,3195
2011,9,Male,05 Stroke (cerebrovascular),1,1,0,1,2,1,1,2,3,3,10,12,22,32,49,109,176,277,312,287,1301
2011,9,Male,06 Other circulatory,0,0,0,0,1,3,3,2,5,11,11,21,42,75,103,146,210,324,349,272,1578
2011,9,Male,07 Intentional injuries,0,0,0,0,5,5,14,12,11,17,31,24,12,19,12,12,4,8,4,3,193
2011,9,Male,08 Unintentional injuries,1,6,1,1,19,15,13,8,19,30,23,18,18,21,19,29,39,67,77,58,482
2011,9,Male,09 All other causes,18,6,3,8,16,21,19,33,39,56,73,82,100,157,196,262,412,686,837,761,3785
2011,9,Male,10 Neonatal,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2011,9,Female,01 Neoplasms,1,0,2,1,4,3,11,14,27,69,141,207,312,535,686,718,911,1002,892,661,6197
2011,9,Female,02 Diseases of the respiratory system,0,1,0,1,1,1,1,0,1,8,7,14,12,61,93,165,242,473,737,1056,2874
2011,9,Female,03 Diabetes,1,0,0,1,0,0,0,1,1,1,0,0,1,3,4,11,13,39,60,68,204
2011,9,Female,04 Ischaemic heart disease,0,0,0,0,0,0,0,0,0,4,14,15,25,44,69,142,263,436,578,699,2289
2011,9,Female,05 Stroke (cerebrovascular),0,1,0,0,0,0,0,1,1,7,10,7,22,34,45,78,216,362,521,760,2065
2011,9,Female,06 Other circulatory,0,0,0,0,0,1,2,3,3,8,6,9,18,36,44,92,211,356,543,674,2006
2011,9,Female,07 Intentional injuries,1,0,0,0,0,2,3,4,7,6,9,6,4,9,3,5,1,3,0,3,66
2011,9,Female,08 Unintentional injuries,2,2,1,1,4,5,3,3,6,8,8,8,15,11,15,16,27,69,88,112,404
2011,9,Female,09 All other causes,16,6,1,4,6,7,15,13,19,27,50,68,87,126,174,248,477,921,1449,2281,5995
2011,9,Female,10 Neonatal,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
2011,10,Male,01 Neoplasms,0,1,2,3,4,8,5,12,30,46,87,152,298,528,711,917,1097,1138,884,539,6462
2011,10,Male,02 Diseases of the respiratory system,1,0,0,1,1,0,1,1,2,9,13,16,15,41,112,149,299,450,553,552,2216
2011,10,Male,03 Diabetes,0,0,0,0,1,0,1,2,1,1,1,0,4,7,7,7,22,35,34,19,142
2011,10,Male,04 Ischaemic heart disease,0,0,0,0,0,0,0,1,8,10,46,69,95,166,191,297,473,596,584,381,2917
2011,10,Male,05 Stroke (cerebrovascular),0,0,0,0,0,1,0,0,2,2,4,14,20,31,62,80,172,245,301,271,1205
2011,10,Male,06 Other circulatory,1,0,1,2,0,2,0,1,5,7,14,32,33,52,98,121,214,328,319,290,1520
2011,10,Male,07 Intentional injuries,0,0,0,0,8,12,11,16,16,21,23,37,20,8,9,9,8,4,6,0,208
2011,10,Male,08 Unintentional injuries,1,2,0,1,17,15,10,10,9,10,16,15,20,12,14,26,36,56,76,52,398
2011,10,Male,09 All other causes,16,9,4,3,8,14,18,13,29,35,45,59,86,150,183,211,446,674,708,692,3403
2011,10,Male,10 Neonatal,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
2011,10,Female,01 Neoplasms,0,4,1,1,3,3,10,19,30,66,122,213,281,478,603,681,834,959,906,625,5839
2011,10,Female,02 Diseases of the respiratory system,1,2,1,3,2,1,2,1,3,5,11,8,15,37,73,115,224,454,571,971,2500
2011,10,Female,03 Diabetes,0,0,0,0,0,0,0,0,0,1,0,2,2,6,3,6,17,37,41,65,180
2011,10,Female,04 Ischaemic heart disease,0,0,0,0,0,0,0,0,2,2,5,11,12,33,61,112,218,366,539,548,1909
2011,10,Female,05 Stroke (cerebrovascular),0,0,0,0,1,1,0,1,5,3,5,10,11,30,44,77,158,334,514,687,1881
2011,10,Female,06 Other circulatory,1,0,1,1,1,2,3,4,3,3,6,8,11,37,56,90,180,288,462,581,1738
2011,10,Female,07 Intentional injuries,0,0,0,0,1,2,2,3,3,4,12,11,8,5,5,4,6,1,2,2,71
2011,10,Female,08 Unintentional injuries,0,1,0,1,3,3,3,2,2,0,4,9,2,4,12,20,44,54,89,110,363
2011,10,Female,09 All other causes,11,6,5,4,6,9,9,12,12,31,32,58,61,99,157,200,392,784,1227,1979,5094
2011,10,Female,10 Neonatal,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2012,1,Male,01 Neoplasms,2,4,4,2,7,6,13,20,34,78,184,269,490,778,972,1111,1192,1107,715,304,7292
2012,1,Male,02 Diseases of the respiratory system,5,6,2,1,3,1,2,5,8,23,45,83,122,254,363,482,576,695,596,451,3723
2012,1,Male,03 Diabetes,0,0,0,0,0,3,0,7,4,7,9,17,15,20,29,33,40,51,38,20,293
2012,1,Male,04 Ischaemic heart disease,0,0,0,0,1,3,5,10,21,84,116,224,287,411,514,558,597,592,449,272,4144
2012,1,Male,05 Stroke (cerebrovascular),0,0,0,0,0,1,4,2,4,15,29,41,44,56,91,139,227,239,210,143,1245
2012,1,Male,06 Other circulatory,4,4,1,2,6,3,7,17,26,34,85,55,70,119,140,177,253,252,224,159,1638
2012,1,Male,07 Intentional injuries,2,3,0,1,11,37,41,50,52,52,59,37,32,12,11,6,8,3,1,2,420
2012,1,Male,08 Unintentional injuries,4,5,3,6,28,30,34,45,42,67,47,44,35,44,28,47,40,61,46,45,701
2012,1,Male,09 All other causes,95,20,12,11,23,49,84,122,159,297,321,316,287,336,352,397,519,734,685,535,5354
2012,1,Male,10 Neonatal,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236
2012,1,Female,01 Neoplasms,1,8,6,6,9,4,14,33,51,104,188,282,399,582,741,879,950,969,741,499,6466
2012,1,Female,02 Diseases of the respiratory system,6,3,1,2,2,2,1,3,17,16,26,59,116,201,307,416,544,782,750,831,4085
2012,1,Female,03 Diabetes,0,0,1,1,0,1,0,2,1,3,5,10,15,18,15,26,43,54,43,65,303
2012,1,Female,04 Ischaemic heart disease,2,0,0,0,0,0,1,1,11,16,38,52,63,130,191,247,390,476,544,523,2685
2012,1,Female,05 Stroke (cerebrovascular),2,0,0,0,1,1,1,2,5,11,16,33,42,49,79,124,194,306,368,436,1670
2012,1,Female,06 Other circulatory,6,0,1,0,2,5,7,13,19,23,29,37,47,66,93,165,254,370,403,510,2050
2012,1,Female,07 Intentional injuries,1,1,0,0,5,4,8,9,2,15,15,11,6,1,1,0,1,2,0,1,83
2012,1,Female,08 Unintentional injuries,2,1,0,1,2,8,9,10,18,15,20,16,18,10,14,15,43,69,85,82,438
2012,1,Female,09 All other causes,74,28,9,7,14,20,39,57,80,104,145,174,162,216,260,332,584,977,1329,1961,6572
2012,1,Female,10 Neonatal,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
2012,2,Male,01 Neoplasms,2,8,2,4,10,16,15,21,36,67,143,250,421,685,934,1000,1126,980,748,387,6855
2012,2,Male,02 Diseases of the respiratory system,8,6,5,1,0,2,2,6,12,22,35,49,94,202,303,362,528,643,623,518,3421
2012,2,Male,03 Diabetes,0,0,0,1,0,0,6,2,1,9,9,9,7,21,15,28,38,50,39,21,256
2012,2,Male,04 Ischaemic heart disease,0,0,0,0,0,1,5,10,33,51,90,144,221,336,404,433,555,585,494,293,3655
